Agency Name,Location Name,Address,City,Zip code,County,Congress Dist,Congressional Full Name,Rep Dist,Rep Full Name,Senate Dist,Senator Full Name,Bldg Status,Year Acquired,Year Constructed,Square Footage,Total Floors,Floors Above Grade,Floors Below Grade,Usage Description,Usage Description 2,Usage Description 3
Southern Illinois University,Southern Illinois University - Carbondale,200 West Industrial Park Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1995,1986,25404,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,204 West Indusral Park Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1995,1986,10296,1,1,0,Business,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1720 University Press Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1980,1980,2505,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,600 Wham Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964,1964,2265,1,1,0,Industrial,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1455 Douglas Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1972,1972,6261,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1230 Greenhouse Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1955,1955,2080,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1230 Greenhouse Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1955,1955,1437,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1230 Greenhouse Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1935,1935,970,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1235 Lincoln Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1950,1950,4254,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,850 Lincoln Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964,1964,17756,1,1,0,Business,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,860 Lincoln Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964,1964,25885,3,3,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,870 Lincoln Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964,1964,27854,3,3,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,Mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1999,1999,16174,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1209 West Chautauqua Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1999,1940,2076,2,2,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1985 Wildlife Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1991,1991,7695,1,1,0,Education,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1722 University Press Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1984,1984,2184,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2200 Mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965,1965,2334,1,1,0,Residential,Residential,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2200mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965,1965,328,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2055 Wildlife Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965,1965,1320,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2185 Wildlife Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965,1965,958,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1205 West Chautauqua Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1968,1945,5059,4,3,1,Business,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1301 West Chautauqua Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1970,1940,4382,4,3,1,Business,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1520 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965,1965,5097,1,1,0,Education,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1560 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965,1965,4551,2,2,0,Education,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1500 Evergreen Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965,1965,5981,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1930 University Press Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1970,1970,260,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,150 East Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1990,1990,55857,2,2,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1724 University Press Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1978,1978,2289,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,500 South Lewis Lane,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1975,1975,28756,1,1,0,Education,Health Care,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Marion Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000,1989,1584,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Marion Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000,1989,4289,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Marion Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000,1989,5407,2,2,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Marion Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000,1989,6200,2,2,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1200 North Main Street,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,2000,1989,10112,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3228 West Pleasent Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1999,1999,4902,2,2,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1435 Poultry Center Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,2589,2,2,0,Unusual,Storage,Not provided
Northern Illinois University,Niu Taft Campus (Oregon),"Taft Campus, N.i.u.",Oregon,61061,,0,,0,,0,,In Use,1956,1956,5212,1,1,0,Business,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1695 Mclaffert Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1962,1962,166,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1590 Mclafferty Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1962,1962,440,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1695 Mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,3835,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3268 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,2603,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2687 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1956,1956,2524,1,1,0,Unusual,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2687 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1956,1956,2912,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2687 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,2753,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2551 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1963,1963,9956,1,1,0,Unusual,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2422 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,9790,1,1,0,Unusual,Education,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3689 Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,4474,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,623 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,8220,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,654 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1930,1930,2421,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,599 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1963,1963,12394,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2975 Chautauqua Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1961,1961,687,1,1,0,Residential,Residential,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2194 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1964,1964,11535,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,241 Thunderstorm Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1967,1967,1918,1,1,0,Unusual,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,241 Thunderstorm Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1967,1967,1814,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,241 Thunderstorm Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1967,1967,1867,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,241 Thunderstorm Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1965,1965,1833,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1590 Mclafferty Drive,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,3711,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,1590 Mclafferty Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1987,1987,3603,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3268 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,1352,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3268 West Pleasent Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1987,1987,4832,1,1,0,Storage,Business,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2551 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1963,1963,2400,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2551 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1981,1981,6760,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2551 Union Hill,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,2400,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University Food Production,2629 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1981,1981,4978,3,2,1,Industrial,Industrial,Not provided
Southern Illinois University,Southern Illinois University Food Production,3674 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1987,1987,4120,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University Food Production,3674 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1987,1987,4200,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University Food Production,3674 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1997,1997,637,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University Food Production,2422 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1987,1987,10222,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,2422 Union Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,2376,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3373 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,1040,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3689 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,1379,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3689 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,254,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,3973 West Pleasant Hill Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,2133,1,1,0,Storage,Storage,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,623 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1953,1953,180,1,1,0,Industrial,Industrial,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,623 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1956,1956,132,1,1,0,Industrial,Industrial,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,623 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1960,1960,128,1,1,0,Industrial,Industrial,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,599 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1963,1963,1634,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,599 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1963,1963,1577,1,1,0,Unusual,Unusual,Not provided
Southern Illinois University,Southern Illinois University - Carbondale,628 Rowden Road,Carbondale,62901,Jackson,12,Mike Bost,115,Bryant Terri,58,Paul Schimpf,In Use,1940,1940,1446,1,1,0,Residential,Residential,Not provided
